OverTime_Yes,MaritalStatus_Single,JobLevel,StockOptionLevel,Engaged,TotalSatisfaction,YearsAtCompany,NumCompaniesWorked,SalesDpt,MaritalStatus_Married,TotalWorkingYears,Age,YoungAndBadPaid,Loyalty,Income_Rel_Role
0.0,0.0,-0.0701136189928391,0.2474298218872014,0.0,-0.4571891102380914,-0.3347395585893745,-0.6855169236756652,1.0,1.0,-0.7082522368549349,-0.6538198131782321,0.0,0.4579217127615221,0.5764542525441566
1.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,0.5230376785312721,-0.5358911788760911,-0.6855169236756652,0.0,0.0,-0.9812909618316283,-0.6538198131782321,1.0,0.7604154607503532,-0.16202649680531675
0.0,0.0,1.7621889573533582,-0.9354054242077128,1.0,-1.4374158990074548,2.2802315051379414,2.1746834390704453,1.0,1.0,2.2951737378886934,0.9811931588183676,0.0,1.1011555446917949,-0.030395469566427902
1.0,0.0,1.7621889573533582,2.61310031407703,1.0,0.5230376785312721,-0.3347395585893745,0.13168317996608064,0.0,1.0,1.339538200470266,1.7441992124167807,0.0,-1.260792764447745,0.26713025748439845
0.0,0.0,-0.9862649071659377,2.61310031407703,0.0,-0.9473025046227731,-1.139346039736241,-1.094116975496538,0.0,0.0,-1.2543296868083218,-1.4168258667766453,1.0,-0.8864949449666158,-0.836166419540243
0.0,0.0,-0.0701136189928391,0.2474298218872014,1.0,0.5230376785312721,-0.3347395585893745,2.1746834390704453,0.0,1.0,-0.2986941493898947,1.6351983476170073,0.0,-0.2983126572105555,-0.08580121528835326
0.0,1.0,-0.9862649071659377,-0.9354054242077128,0.0,0.03292428414659036,0.26871530227077534,0.5402832317869536,0.0,0.0,0.24738330056349225,-0.10881548917936558,0.0,-0.046234533886529754,-1.0191394119017823
1.0,0.0,-0.0701136189928391,0.2474298218872014,0.0,-0.4571891102380914,-0.5358911788760911,0.5402832317869536,0.0,1.0,-0.16217478690154793,-0.8718215427777788,0.0,-0.7795527108291502,0.6847965794650523
0.0,0.0,-0.0701136189928391,0.2474298218872014,0.0,0.03292428414659036,0.6710185428442086,-0.6855169236756652,0.0,0.0,-0.16217478690154793,-0.9808224075775521,0.0,1.1454075036452287,1.1536648723914968
0.0,0.0,2.678340245526457,-0.9354054242077128,1.0,-1.9275292933921366,2.2802315051379414,0.9488832836078265,0.0,1.0,1.7490962879353062,0.5451896996192743,0.0,1.042742958873262,0.2732376065105591
1.0,1.0,-0.9862649071659377,-0.9354054242077128,0.0,0.03292428414659036,-0.9381944194495243,-0.6855169236756652,1.0,0.0,-1.2543296868083218,-1.7438284611759653,0.0,0.2898696305455047,-0.2750055412468325
0.0,0.0,-0.0701136189928391,-0.9354054242077128,1.0,-1.4374158990074548,0.26871530227077534,-0.2769168718547923,0.0,1.0,-0.025655424413201202,1.6351983476170073,0.0,0.2898696305455047,1.4868215849449637
0.0,0.0,-0.9862649071659377,-0.9354054242077128,0.0,0.03292428414659036,-0.9381944194495243,-1.094116975496538,0.0,1.0,-1.117810324319975,-1.634827596376192,0.0,-0.2983126572105555,-0.41867022807988075
0.0,0.0,-0.9862649071659377,2.61310031407703,0.0,1.5032644673006357,-1.3404976600229574,0.13168317996608064,0.0,1.0,-0.7082522368549349,-0.3268172187789122,1.0,-2.062859520478736,-0.23761334916700352
0.0,0.0,-0.0701136189928391,1.4302650679821156,1.0,-1.9275292933921366,-0.7370427991628077,0.5402832317869536,1.0,1.0,-0.025655424413201202,-0.10881548917936558,0.0,-1.180586088844646,-0.5335316530716135
1.0,0.0,0.8460376691802596,-0.9354054242077128,0.0,1.0131510729159539,0.06756368198405872,1.7660833872495723,0.0,1.0,0.5204220255401857,-0.4358180835786855,0.0,-0.518881015119078,-0.6002047029467125
0.0,0.0,-0.0701136189928391,1.4302650679821156,0.0,-0.4571891102380914,-0.9381944194495243,1.3574833354286995,0.0,1.0,-0.9812909618316283,-1.634827596376192,0.0,-0.6512220298641915,-0.9919792602781895
0.0,0.0,2.678340245526457,0.2474298218872014,1.0,0.5230376785312721,-0.3347395585893745,0.5402832317869536,0.0,0.0,2.2951737378886934,2.071201806816101,0.0,-1.4543950848690188,0.4494177156098154
1.0,0.0,-0.0701136189928391,1.4302650679821156,0.0,0.5230376785312721,-0.1335879383026579,-0.6855169236756652,0.0,0.0,-0.7082522368549349,-0.8718215427777788,0.0,0.9620779594095735,-0.3508345123192945
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-0.9473025046227731,-1.139346039736241,1.3574833354286995,1.0,0.0,0.5204220255401857,-0.10881548917936558,0.0,-1.8422911625702136,-0.053182065165270416
0.0,0.0,0.8460376691802596,0.2474298218872014,0.0,0.5230376785312721,0.26871530227077534,-0.6855169236756652,1.0,0.0,-0.2986941493898947,-0.3268172187789122,0.0,0.7604154607503532,0.6924290674325033
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-0.4571891102380914,1.8779282645645081,-0.6855169236756652,0.0,0.0,0.6569413880285324,-0.3268172187789122,0.0,1.2586404574378394,1.3708045557386541
1.0,0.0,2.678340245526457,0.2474298218872014,1.0,0.03292428414659036,2.2802315051379414,0.9488832836078265,0.0,0.0,2.3634334191328668,1.4171966180174609,0.0,1.1133248334039894,0.4724436554738849
0.0,0.0,-0.0701136189928391,1.4302650679821156,1.0,-0.9473025046227731,-0.3347395585893745,0.5402832317869536,0.0,1.0,-0.5717328743665882,0.10918624042018105,0.0,0.14282405860648972,-0.9607511555992848
0.0,0.0,-0.0701136189928391,0.2474298218872014,0.0,-0.4571891102380914,0.6710185428442086,-0.6855169236756652,1.0,1.0,-0.16217478690154793,-0.7628206779780055,0.0,1.1454075036452287,1.1390554822152845
0.0,0.0,2.678340245526457,0.2474298218872014,1.0,-0.4571891102380914,2.2802315051379414,1.7660833872495723,1.0,1.0,2.022135012912,0.7631914292188209,0.0,0.8126983307731138,0.16268997455458192
0.0,0.0,1.7621889573533582,0.2474298218872014,1.0,0.5230376785312721,-0.9381944194495243,-0.2769168718547923,0.0,1.0,1.6125769254469595,1.1991948884179142,0.0,-1.768768376600706,-0.33634888574444005
1.0,0.0,-0.9862649071659377,0.2474298218872014,1.0,-1.4374158990074548,-1.139346039736241,0.5402832317869536,0.0,1.0,-0.2986941493898947,2.289203536415647,0.0,-1.7099501478251002,0.08494914870205435
0.0,0.0,-0.0701136189928391,0.2474298218872014,0.0,-0.4571891102380914,-0.5358911788760911,-0.6855169236756652,1.0,1.0,-0.9812909618316283,-0.8718215427777788,0.0,0.7604154607503532,-0.9439673454778894
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,1.9933778616853173,0.6710185428442086,-0.6855169236756652,1.0,0.0,-0.16217478690154793,-0.3268172187789122,0.0,1.1454075036452287,-0.6610216978070298
0.0,0.0,-0.9862649071659377,2.61310031407703,0.0,0.03292428414659036,-0.7370427991628077,-0.6855169236756652,0.0,1.0,-1.117810324319975,-1.0898232723773253,0.0,0.5839607744235349,1.209084576808694
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-0.4571891102380914,-0.3347395585893745,1.7660833872495723,1.0,0.0,-0.16217478690154793,0.5451896996192743,0.0,-0.45872600841675376,-0.28801050240373094
1.0,0.0,-0.0701136189928391,1.4302650679821156,1.0,0.03292428414659036,-0.1335879383026579,0.13168317996608064,0.0,0.0,0.11086393807514554,0.436188834819501,0.0,-0.43404703130810773,1.9491318679943495
0.0,1.0,0.8460376691802596,-0.9354054242077128,0.0,0.03292428414659036,-0.3347395585893745,-0.2769168718547923,1.0,0.0,0.11086393807514554,0.0001853756204077356,0.0,-0.7055157795032125,0.19891921684379496
1.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,1.5032644673006357,0.06756368198405872,-0.6855169236756652,0.0,1.0,-0.5717328743665882,-1.307825001976872,0.0,1.02509749024058,0.3909841782691191
0.0,0.0,-0.0701136189928391,0.2474298218872014,0.0,-1.4374158990074548,0.6710185428442086,-0.6855169236756652,1.0,1.0,-0.16217478690154793,-0.4358180835786855,0.0,1.1454075036452287,-0.9892057484485213
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-0.9473025046227731,0.8721701631309251,-0.6855169236756652,1.0,0.0,0.11086393807514554,-0.5448189483784588,0.0,0.9232967096674158,-0.7955031320924529
1.0,0.0,-0.9862649071659377,0.2474298218872014,1.0,0.03292428414659036,-1.139346039736241,2.3789834649808816,0.0,1.0,-0.7082522368549349,-0.10881548917936558,0.0,-1.5587032738306847,0.1491100815206959
1.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,-0.4571891102380914,-0.7370427991628077,-0.2769168718547923,0.0,0.0,-0.8447715993432816,-1.1988241371770987,1.0,-0.2983126572105555,-0.7684312252525578
0.0,0.0,0.8460376691802596,1.4302650679821156,1.0,0.03292428414659036,2.2802315051379414,-0.6855169236756652,0.0,1.0,0.9299801130052259,0.32718797001972766,0.0,1.280492430976764,1.2174091457543148
1.0,1.0,0.8460376691802596,-0.9354054242077128,0.0,0.03292428414659036,2.2802315051379414,-0.6855169236756652,0.0,0.0,1.339538200470266,0.21818710521995435,0.0,1.3058208548514272,1.3911154780307222
0.0,1.0,1.7621889573533582,-0.9354054242077128,0.0,-0.4571891102380914,-0.3347395585893745,-0.2769168718547923,0.0,0.0,2.1586543754003467,1.1991948884179142,0.0,-1.4326642121686717,-0.057410857885504894
0.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,1.0131510729159539,-0.7370427991628077,-1.094116975496538,0.0,0.0,-0.9812909618316283,-0.5448189483784588,1.0,0.05459671544308061,-0.8203322182781865
1.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-2.4176426877768185,2.2802315051379414,-0.6855169236756652,0.0,0.0,1.2030188379819193,0.6541905644190477,0.0,1.298182123841608,0.7309530613280971
0.0,0.0,1.7621889573533582,2.61310031407703,1.0,0.5230376785312721,2.2802315051379414,1.7660833872495723,0.0,0.0,1.339538200470266,0.21818710521995435,0.0,0.8245808012328325,1.7468750869877743
1.0,1.0,-0.9862649071659377,-0.9354054242077128,0.0,1.0131510729159539,-1.139346039736241,-0.6855169236756652,0.0,0.0,-1.3908490492966685,-1.8528293259757387,0.0,-0.2983126572105555,-0.28196937536827305
0.0,0.0,-0.0701136189928391,0.2474298218872014,1.0,1.9933778616853173,-1.139346039736241,0.13168317996608064,1.0,1.0,1.0664994754935726,0.21818710521995435,0.0,-1.886404834151918,-0.5938227504122622
0.0,0.0,-0.9862649071659377,-0.9354054242077128,0.0,0.5230376785312721,-1.139346039736241,-1.094116975496538,0.0,1.0,-1.2543296868083218,-0.3268172187789122,1.0,-0.8864949449666158,-0.5839066030100796
1.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-0.9473025046227731,1.6767766442777916,1.3574833354286995,0.0,0.0,0.7934607505168791,0.10918624042018105,0.0,0.8780519183015653,-0.5216059335521882
1.0,0.0,-0.0701136189928391,-0.9354054242077128,0.0,-1.4374158990074548,0.26871530227077534,-0.6855169236756652,1.0,1.0,-0.4352135118782414,-0.9808224075775521,0.0,1.0741126808869184,-0.8905037783307794
0.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,-0.4571891102380914,-0.5358911788760911,0.9488832836078265,0.0,0.0,-0.7082522368549349,-0.9808224075775521,1.0,-0.046234533886529754,-0.7737092923399097
0.0,0.0,-0.0701136189928391,0.2474298218872014,1.0,0.5230376785312721,1.6767766442777916,-0.6855169236756652,1.0,1.0,0.5204220255401857,0.8721922940185942,0.0,1.2456658481491028,-0.5557395963481052
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-0.9473025046227731,0.06756368198405872,-0.6855169236756652,1.0,0.0,-0.5717328743665882,-1.1988241371770987,0.0,1.02509749024058,-1.0899640096103824
1.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,0.5230376785312721,1.8779282645645081,2.3789834649808816,0.0,0.0,0.9299801130052259,-0.10881548917936558,0.0,0.9090088808150417,-0.7441061793893837
0.0,0.0,-0.0701136189928391,-0.9354054242077128,1.0,0.03292428414659036,-0.9381944194495243,0.13168317996608064,1.0,1.0,0.11086393807514554,1.1991948884179142,0.0,-1.5199220240885267,0.4835098973499498
1.0,0.0,-0.0701136189928391,-0.9354054242077128,1.0,1.0131510729159539,-0.3347395585893745,0.5402832317869536,0.0,0.0,-0.4352135118782414,0.6541905644190477,0.0,-0.10225189462520197,-1.1455131758865778
1.0,0.0,-0.0701136189928391,0.2474298218872014,0.0,1.5032644673006357,-0.3347395585893745,-0.2769168718547923,1.0,0.0,-0.4352135118782414,-0.6538198131782321,0.0,-0.10225189462520197,-0.14859396961242066
1.0,0.0,-0.0701136189928391,-0.9354054242077128,0.0,0.5230376785312721,1.6767766442777916,-0.6855169236756652,0.0,1.0,0.6569413880285324,-0.3268172187789122,0.0,1.0510467088180533,2.1952285966137945
0.0,0.0,-0.9862649071659377,0.2474298218872014,1.0,-0.4571891102380914,-0.1335879383026579,1.7660833872495723,0.0,1.0,0.7934607505168791,1.0901940236181409,0.0,-0.8864949449666158,0.14998899840862237
0.0,0.0,-0.0701136189928391,1.4302650679821156,0.0,-0.9473025046227731,0.26871530227077534,0.5402832317869536,0.0,1.0,-0.16217478690154793,-0.3268172187789122,0.0,0.5037540988204359,1.919864277905443
0.0,0.0,-0.9862649071659377,-0.9354054242077128,0.0,0.5230376785312721,-0.9381944194495243,-0.6855169236756652,1.0,1.0,-1.2543296868083218,-0.2178163539791389,0.0,0.2898696305455047,-0.6719004342895103
0.0,0.0,-0.0701136189928391,0.2474298218872014,1.0,-0.4571891102380914,0.06756368198405872,0.13168317996608064,0.0,1.0,-0.2986941493898947,0.10918624042018105,0.0,0.4075060880967167,-0.41191721586753544
0.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,1.5032644673006357,-1.139346039736241,-0.6855169236756652,0.0,1.0,-1.3908490492966685,-1.5258267315764187,0.0,-0.2983126572105555,-1.780991404366093
1.0,0.0,-0.9862649071659377,0.2474298218872014,1.0,0.5230376785312721,-1.139346039736241,0.13168317996608064,0.0,0.0,1.0664994754935726,0.7631914292188209,0.0,-1.886404834151918,-0.07524508111364908
0.0,1.0,-0.9862649071659377,-0.9354054242077128,0.0,-1.4374158990074548,-0.3347395585893745,-0.6855169236756652,0.0,0.0,-0.8447715993432816,-0.8718215427777788,0.0,0.8780519183015653,0.47079366250182697
1.0,0.0,0.8460376691802596,-0.9354054242077128,0.0,1.5032644673006357,0.6710185428442086,-0.6855169236756652,1.0,1.0,-0.16217478690154793,-0.3268172187789122,0.0,1.1454075036452287,0.057035134799541296
0.0,0.0,-0.0701136189928391,0.2474298218872014,1.0,-0.4571891102380914,0.4698669225574919,1.7660833872495723,0.0,1.0,-0.025655424413201202,-0.10881548917936558,0.0,0.5839607744235349,2.1353853506389866
1.0,0.0,1.7621889573533582,0.2474298218872014,1.0,1.0131510729159539,2.2802315051379414,-0.6855169236756652,0.0,0.0,2.3634334191328668,1.9622009420163273,0.0,1.2645717073984046,2.2794346102161103
0.0,0.0,1.7621889573533582,0.2474298218872014,1.0,-0.9473025046227731,-0.5358911788760911,1.3574833354286995,0.0,1.0,1.4760575629586128,0.6541905644190477,0.0,-1.4491040897767604,0.19164739057649952
1.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,1.5032644673006357,0.26871530227077534,0.5402832317869536,0.0,0.0,-0.16217478690154793,-0.5448189483784588,0.0,0.5037540988204359,1.5369198475567794
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,1.9933778616853173,-1.3404976600229574,2.1746834390704453,1.0,0.0,-0.9812909618316283,-0.5448189483784588,0.0,-2.062859520478736,-0.9443786036867134
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,0.03292428414659036,-0.1335879383026579,-0.6855169236756652,1.0,0.0,-0.7082522368549349,-1.307825001976872,0.0,0.9620779594095735,-0.314331027768462
0.0,0.0,-0.0701136189928391,-0.9354054242077128,1.0,-0.9473025046227731,0.6710185428442086,-0.6855169236756652,0.0,1.0,-0.16217478690154793,0.0001853756204077356,0.0,1.1454075036452287,0.9102521064651218
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-0.9473025046227731,0.26871530227077534,-1.094116975496538,1.0,0.0,-0.2986941493898947,0.8721922940185942,0.0,0.7604154607503532,4.335915456615097
1.0,1.0,-0.9862649071659377,-0.9354054242077128,0.0,-0.9473025046227731,-0.7370427991628077,0.13168317996608064,0.0,0.0,-0.7082522368549349,-0.4358180835786855,1.0,-0.5503907805345813,-0.39581838899378935
0.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,-1.4374158990074548,-0.9381944194495243,2.1746834390704453,0.0,0.0,-0.9812909618316283,-0.6538198131782321,0.0,-0.6512220298641915,0.643451720614128
0.0,0.0,-0.0701136189928391,1.4302650679821156,0.0,-1.4374158990074548,-1.3404976600229574,0.9488832836078265,1.0,0.0,-0.4352135118782414,-1.1988241371770987,0.0,-2.062859520478736,-1.0850289111044953
0.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,-0.4571891102380914,-0.9381944194495243,2.1746834390704453,1.0,0.0,-0.7082522368549349,0.9811931588183676,0.0,-1.054547027182633,0.4304575884116636
0.0,0.0,0.8460376691802596,0.2474298218872014,0.0,-1.9275292933921366,0.8721701631309251,-0.6855169236756652,1.0,1.0,-0.025655424413201202,-0.8718215427777788,0.0,1.1721430621795952,0.161083461631994
0.0,1.0,-0.9862649071659377,-0.9354054242077128,0.0,1.5032644673006357,-1.3404976600229574,-0.6855169236756652,0.0,0.0,-1.5273684117850153,-1.7438284611759653,0.0,-2.062859520478736,-1.773081152374754
0.0,0.0,2.678340245526457,0.2474298218872014,1.0,0.5230376785312721,2.2802315051379414,-0.6855169236756652,1.0,1.0,2.3634334191328668,1.6351983476170073,0.0,1.2586404574378394,0.43317533490264004
0.0,0.0,-0.9862649071659377,0.2474298218872014,1.0,-1.9275292933921366,-0.7370427991628077,-0.2769168718547923,0.0,1.0,0.7934607505168791,0.0001853756204077356,0.0,-1.4746772327226763,0.5894474423719165
0.0,0.0,-0.0701136189928391,0.2474298218872014,1.0,-0.9473025046227731,0.6710185428442086,-0.6855169236756652,0.0,1.0,-0.16217478690154793,0.21818710521995435,0.0,1.1454075036452287,-0.8452071682873377
0.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,0.5230376785312721,-1.139346039736241,2.1746834390704453,1.0,1.0,-0.8447715993432816,-1.0898232723773253,1.0,-1.4746772327226763,-0.10800605073160748
1.0,0.0,-0.0701136189928391,0.2474298218872014,1.0,-0.4571891102380914,1.8779282645645081,-1.094116975496538,0.0,1.0,0.7934607505168791,-0.10881548917936558,0.0,1.0741126808869184,-0.3648293293359485
0.0,0.0,-0.0701136189928391,-0.9354054242077128,1.0,-0.9473025046227731,1.6767766442777916,-0.6855169236756652,0.0,1.0,0.6569413880285324,1.3081957532176876,0.0,1.0510467088180533,-0.2924697154707252
1.0,0.0,-0.0701136189928391,0.2474298218872014,1.0,0.03292428414659036,0.4698669225574919,-0.6855169236756652,0.0,1.0,-0.2986941493898947,0.8721922940185942,0.0,1.1133248334039894,0.3399628630913821
0.0,1.0,1.7621889573533582,-0.9354054242077128,0.0,0.5230376785312721,2.2802315051379414,-0.6855169236756652,0.0,0.0,1.339538200470266,0.8721922940185942,0.0,1.3058208548514272,0.11083632129863086
1.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,1.9933778616853173,-0.3347395585893745,-0.6855169236756652,0.0,0.0,-0.8447715993432816,-0.3268172187789122,0.0,0.8780519183015653,0.4971611691396245
1.0,0.0,-0.0701136189928391,-0.9354054242077128,0.0,1.0131510729159539,-0.7370427991628077,-1.094116975496538,0.0,1.0,-0.9812909618316283,-0.2178163539791389,0.0,0.05459671544308061,-0.9869046932678676
0.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,0.5230376785312721,-0.3347395585893745,-0.6855169236756652,0.0,1.0,-0.8447715993432816,-0.4358180835786855,0.0,0.8780519183015653,-0.4356506305584295
0.0,0.0,0.8460376691802596,-0.9354054242077128,0.0,1.0131510729159539,1.4756250239910749,-0.6855169236756652,1.0,1.0,0.383902663051839,-0.5448189483784588,0.0,1.2309612909552012,1.4211786134684963
0.0,0.0,-0.0701136189928391,0.2474298218872014,0.0,1.0131510729159539,0.26871530227077534,1.7660833872495723,1.0,0.0,-0.16217478690154793,-0.7628206779780055,0.0,0.5037540988204359,-0.6745932186982194
0.0,1.0,0.8460376691802596,-0.9354054242077128,0.0,0.5230376785312721,0.26871530227077534,-0.6855169236756652,0.0,0.0,-0.2986941493898947,-0.3268172187789122,0.0,0.7604154607503532,0.40488560658000644
0.0,0.0,-0.9862649071659377,0.2474298218872014,0.0,-0.4571891102380914,-1.3404976600229574,0.13168317996608064,1.0,0.0,-1.117810324319975,-1.5258267315764187,0.0,-2.062859520478736,-0.33790145325906024
1.0,1.0,-0.0701136189928391,-0.9354054242077128,0.0,0.5230376785312721,0.6710185428442086,-1.094116975496538,1.0,0.0,-0.025655424413201202,1.5261974828172342,0.0,0.8780519183015653,-0.6182508440893417
1.0,1.0,-0.9862649071659377,-0.9354054242077128,0.0,0.5230376785312721,-0.5358911788760911,-1.094116975496538,0.0,0.0,-0.8447715993432816,-0.9808224075775521,1.0,0.2898696305455047,-0.9610806739409091
1.0,0.0,-0.0701136189928391,1.4302650679821156,0.0,0.5230376785312721,0.4698669225574919,-1.094116975496538,0.0,1.0,-0.16217478690154793,-0.6538198131782321,0.0,0.8245808012328325,-0.6413215249892964
0.0,0.0,0.8460376691802596,-0.9354054242077128,0.0,0.03292428414659036,0.4698669225574919,-0.6855169236756652,0.0,1.0,-0.2986941493898947,-1.0898232723773253,0.0,1.1133248334039894,0.03737714020020518
