Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,Income_Rel_Role,PromotionStagnation,Loyalty,TotalSatisfaction,Stability,SalesDpt,LongDisJobS1,YoungAndBadPaid,Engaged,Income_Distance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,AgeGroup_Middle,AgeGroup_Senior,IncomeRange_Medium,IncomeRange_High
-0.2106607044718917,0.0,0.016149580244313087,0.8400041347276065,0.08504925188071055,-1.5756862740979403,0.8910731041795485,1.7855109940078144,-0.9614863916702531,-0.6608531809232983,0.304397134281837,-1.0903445355634656,-0.6039107501479274,3.0,0.26623257679518353,0.24198831185855807,-0.6989208554380613,1.707499689688721,0.33809616377248186,-0.32430988298461916,-0.6791456840737199,-0.7274113327664489,-0.8781534100649921,0.4657721211034274,-0.9511703058160944,0.6683092141052549,0.0,0.0,0.0,0.0,-0.7094173932888154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8676718124782865,0.0,-1.6101414829549299,0.7166099028849382,-0.8916882501868245,1.1697805251007627,-0.8311549653184892,-1.0261667362455194,-0.05778754527941421,0.24620020465769926,-0.22923679800937558,-1.0903445355634656,-0.8772324258614291,3.0,1.1914379855160337,-0.9320143892374165,-0.15107647365097865,0.1557070814399298,0.33809616377248186,0.4776001725030011,-0.6791456840737199,0.857134457310154,-0.8781534100649921,0.8311157399397118,1.520930736527715,-0.06829465539748285,0.0,0.0,0.0,0.0,-0.6353066754147386,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.6486681098094882,0.0,-0.32844562979333136,2.0739464531542895,-1.8684257522543597,-1.5756862740979403,-1.7168722582031943,0.3796721288811475,-0.9614863916702531,0.24620020465769926,0.12042904964417642,-0.6828168296701794,0.4893759527060795,3.0,1.1914379855160337,0.24198831185855807,-0.8358819508848319,-1.3960855268088614,-1.0778621289498782,-0.32430988298461916,0.5625759024789769,-0.2947488564914577,1.5977058416242167,0.8843950176866698,-0.4567500973473325,-0.5370450074100981,0.0,0.0,1.0,0.0,-0.7310818984802221,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3201625558062908,0.0,1.3474274780156446,1.2101868302556114,-0.8916882501868245,-0.6605306743650393,1.333931750621901,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.7807194291157011,-1.0903445355634656,-1.1505541015749308,3.0,0.26623257679518353,0.24198831185855807,-1.1098041417783733,-0.6201892226844657,0.33809616377248186,-0.9257424246003343,-0.3687152874355457,-0.51667660686492,0.3597762157796122,-0.2877490927464089,0.5320903195901912,1.2709772847514702,0.0,0.0,1.0,0.0,-0.7154129081332472,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9771736638126857,1.0,-1.7340965944792623,1.827157989468953,0.08504925188071055,0.2546249253678617,-0.7819484490471167,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-0.19199345008807683,0.9472939939029652,-0.3305890744344257,3.0,-0.6589728319256667,-0.9320143892374165,-0.6989208554380613,0.9316033855643254,0.33809616377248186,-0.5247873968565242,-0.6791456840737199,-1.084315251527336,-0.8781534100649921,-0.036575354796463615,0.037670111121429345,-0.23570720537576498,0.0,0.0,1.0,0.0,-0.7476571996947017,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.8676718124782865,0.0,1.4540288739265705,1.456975293940948,1.0617867539482457,-0.6605306743650393,-0.7327419327757442,1.7855109940078144,0.8459113011114247,-1.5679065665042957,-0.5787621047273755,-0.6828168296701794,-1.1505541015749308,3.0,0.26623257679518353,0.24198831185855807,-0.15107647365097865,-1.3960855268088614,0.33809616377248186,0.6780776863749062,1.8042974890316739,1.0683712868279598,1.822783955414145,1.1507914064214602,-0.9511703058160944,0.9696504815283791,0.0,1.0,0.0,0.0,-0.516354942030467,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5391662584750891,0.0,-1.1614239792368461,-0.5173324155417446,-0.8916882501868245,-1.5756862740979403,0.6942470390940585,1.7855109940078144,-0.9614863916702531,-0.6608531809232983,0.10398576018458414,-1.0903445355634656,-0.8772324258614291,3.0,1.1914379855160337,1.4159910129545328,-0.5619597599912906,1.707499689688721,-1.0778621289498782,-0.12383236911271409,-0.6791456840737199,0.051990678996369895,-0.8781534100649921,0.5913589900784001,-0.9511703058160944,-0.7379370428425979,0.0,0.0,1.0,0.0,-0.45672796167914953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.6341847718190805,0.0,0.7945876806171215,0.8400041347276065,-0.8916882501868245,1.1697805251007627,1.4815512994360187,1.7855109940078144,-0.9614863916702531,1.1532535902386967,-0.9822551306973706,-0.6828168296701794,-0.6039107501479274,3.0,-0.6589728319256667,1.4159910129545328,-1.3837263326719145,-0.6201892226844657,-1.0778621289498782,-1.1262199384722393,-0.6791456840737199,-0.27096888389888196,-0.8781534100649921,-0.2877490927464089,0.5320903195901912,-1.742399228925451,0.0,0.0,0.0,0.0,-0.6908263664486343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.7603726195472926,0.0,1.0325814947438399,-0.8875151110697495,1.0617867539482457,-1.5756862740979403,0.5958340065513135,-1.0261667362455194,1.7496101475022634,1.1532535902386967,1.083274999111413,-0.27528912377689324,0.21605427699257776,3.0,0.26623257679518353,-0.9320143892374165,2.3827037921142784,0.1557070814399298,0.33809616377248186,2.2818977973501466,0.2521455058408027,-0.29645941769051104,-0.4496393088110906,0.7012475004315012,0.037670111121429345,-0.7781143088603825,1.0,0.0,0.0,1.0,2.3949431926550164,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11784484953130571,0.0,-1.06969719670884,-0.8875151110697495,0.08504925188071055,1.1697805251007627,-1.0279810304039791,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-1.40640767419352,0.9472939939029652,-1.1505541015749308,3.0,0.26623257679518353,-0.9320143892374165,-0.6989208554380613,0.1557070814399298,0.33809616377248186,-0.7252649107284292,-0.3687152874355457,0.6307858726013732,0.050293809318461155,-0.5389228306963544,1.520930736527715,0.2665217950441287,0.0,0.0,0.0,0.0,0.01827460031801351,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-1.4151810691502822,0.0,-0.32100832310187144,0.2230329755142651,-0.8916882501868245,-1.5756862740979403,1.4815512994360187,1.7855109940078144,-0.05778754527941421,0.24620020465769926,-0.8546439612160903,-1.0903445355634656,0.7626976284195812,3.0,1.1914379855160337,0.24198831185855807,-0.8358819508848319,1.707499689688721,-1.0778621289498782,-0.5247873968565242,-0.3687152874355457,-1.3068375869497555,-0.13539563455822945,0.2983229624701303,-0.4567500973473325,-0.23570720537576498,0.0,0.0,0.0,0.0,-0.5904841297360848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.10115885313749257,1.0,1.0301023925133532,-0.02375548817107146,1.0617867539482457,0.2546249253678617,0.7926600716368035,-1.0261667362455194,-0.9614863916702531,-1.5679065665042957,-1.0297579669139705,1.7623494056895375,2.1293060069870897,4.0,-0.6589728319256667,-0.9320143892374165,-0.15107647365097865,0.9316033855643254,0.33809616377248186,-0.32430988298461916,-0.6791456840737199,0.8633562712211316,-0.8781534100649921,-0.44758692598728334,-0.9511703058160944,0.06563210334757824,1.0,0.0,0.0,0.0,-0.586479206174148,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.3201625558062908,0.0,-0.9507002896454807,-0.270543951856408,1.0617867539482457,-1.5756862740979403,-0.6343289002329991,0.3796721288811475,0.8459113011114247,-0.6608531809232983,0.9809611980295055,-1.0903445355634656,-1.1505541015749308,3.0,0.26623257679518353,-0.9320143892374165,0.2598068126893333,0.9316033855643254,0.33809616377248186,1.0790327141187162,-0.058284890797371494,-0.7313698170079616,-0.3068012750597901,0.9681195970033181,-0.9511703058160944,-0.23570469422448517,0.0,0.0,0.0,0.0,0.13288578493933328,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.7436866231534796,0.0,-1.020115152099107,0.7166099028849382,-0.8916882501868245,0.2546249253678617,1.4815512994360187,0.3796721288811475,-0.9614863916702531,1.1532535902386967,0.6981928356987392,-0.6828168296701794,-0.3305890744344257,3.0,1.1914379855160337,-0.9320143892374165,-1.520687428118685,2.4833959938131165,0.33809616377248186,-1.3266974523441444,-0.6791456840737199,-1.7990787791892924,-0.8781534100649921,-2.045965258396027,1.520930736527715,-1.742399228925451,0.0,0.0,0.0,0.0,-0.7502153834272877,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.3201625558062908,1.0,-0.2565516651092185,-0.3939381836990763,-1.8684257522543597,-0.6605306743650393,0.841866587908176,0.3796721288811475,-0.9614863916702531,-1.5679065665042957,0.3919541371307771,-0.27528912377689324,-1.1505541015749308,3.0,0.26623257679518353,-0.9320143892374165,-0.42499866454451996,-0.6201892226844657,0.33809616377248186,-0.5247873968565242,-0.3687152874355457,-0.2508464346855055,-0.13539563455822945,-0.48310644448525547,-0.9511703058160944,-0.23570720537576498,0.0,0.0,1.0,0.0,-0.5354663259865534,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.7603726195472926,0.0,1.188764935264499,-0.5173324155417446,0.08504925188071055,0.2546249253678617,-0.3882963188761366,0.3796721288811475,2.6533089938931025,0.24620020465769926,-0.5028699995292573,0.5397662880096791,-1.1505541015749308,3.0,1.1914379855160337,0.24198831185855807,2.040301053497352,0.1557070814399298,-1.0778621289498782,1.4799877418625262,0.5625759024789769,0.3230945017318317,0.11219029061069137,-0.2226299755001269,0.5320903195901912,1.0557480972031277,0.0,0.0,0.0,1.0,1.1779431645315666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5391662584750891,1.0,0.7995458850780948,0.8400041347276065,-1.8684257522543597,-0.6605306743650393,0.3005949089230785,-2.432005601372186,-0.9614863916702531,-1.5679065665042957,-1.3537048233614937,-0.6828168296701794,1.855984331273588,4.0,-0.6589728319256667,-0.9320143892374165,-0.15107647365097865,1.707499689688721,0.33809616377248186,0.6780776863749062,1.1834366957553253,0.6083866778024181,1.1475496140443604,1.1507914064214602,-1.4455905142848562,-1.1397215154912665,0.0,1.0,0.0,0.0,-0.6548861495316632,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.5558522548689022,0.0,-0.2763844829531117,-0.14714972001373974,1.0617867539482457,0.2546249253678617,-0.8803614815898617,0.3796721288811475,-0.05778754527941421,-0.6608531809232983,0.964096285763257,-1.0903445355634656,-1.1505541015749308,3.0,1.1914379855160337,0.24198831185855807,-0.15107647365097865,-0.6201892226844657,0.33809616377248186,0.4776001725030011,0.5625759024789769,-0.04162144747866822,0.6073621409485332,0.8311157399397118,0.5320903195901912,0.6013471740137043,1.0,0.0,0.0,1.0,-0.3271629926986597,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7748559575377005,0.0,-0.806912360277255,-0.270543951856408,1.0617867539482457,-1.5756862740979403,-1.1756005792180968,-1.0261667362455194,0.8459113011114247,1.1532535902386967,-1.7172842236347006,0.1322385821163929,-0.3305890744344257,3.0,1.1914379855160337,0.24198831185855807,1.7663788626038104,0.9316033855643254,0.33809616377248186,2.2818977973501466,0.8730062991171511,1.0484726176289583,-0.07080800190546756,1.0484951931473008,0.5320903195901912,-0.9205655350609055,0.0,0.0,0.0,1.0,-0.002629651865739677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9938596602064987,0.0,-0.2416770517262986,-0.8875151110697495,1.0617867539482457,-0.6605306743650393,0.841866587908176,0.3796721288811475,2.6533089938931025,-1.5679065665042957,1.1958482884886217,0.1322385821163929,-0.8772324258614291,3.0,1.1914379855160337,-0.9320143892374165,1.4924566717102692,-0.6201892226844657,-1.0778621289498782,-0.9257424246003343,-0.058284890797371494,0.2982582797097199,1.5977058416242167,-1.7401885339352239,-0.9511703058160944,1.2709772847514702,1.0,0.0,0.0,0.0,3.1234874271778983,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.42966440714069,0.0,0.30124633675027795,-0.8875151110697495,0.08504925188071055,0.2546249253678617,0.5958340065513135,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-1.074168902548425,0.5397662880096791,-1.1505541015749308,3.0,1.1914379855160337,-0.9320143892374165,-0.5619597599912906,0.1557070814399298,0.33809616377248186,-1.1262199384722393,-0.6791456840737199,-0.6646392867532274,-0.8781534100649921,-1.6064112169836224,1.520930736527715,1.270962218019569,0.0,0.0,1.0,0.0,-0.28142200524708105,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7748559575377005,0.0,1.627566030060636,0.09963874367159682,1.0617867539482457,1.1697805251007627,-1.2248070954894692,0.3796721288811475,-0.05778754527941421,1.1532535902386967,0.6757062860104079,-0.27528912377689324,-0.6039107501479274,3.0,1.1914379855160337,-0.9320143892374165,-0.2880375690977493,1.707499689688721,1.754054456494842,-0.5247873968565242,-0.3687152874355457,-0.4101617109776212,-0.13539563455822945,-0.6393923258763324,2.5097711534652385,-0.23570720537576498,0.0,0.0,0.0,1.0,-0.43309543175764276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.7581699611438873,0.0,-1.679556345408556,-0.02375548817107146,-0.8916882501868245,1.1697805251007627,0.841866587908176,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,0.2535213156119874,-0.6828168296701794,-0.6039107501479274,3.0,-1.584178240646517,-0.9320143892374165,-0.15107647365097865,1.707499689688721,0.33809616377248186,0.6780776863749062,-0.3687152874355457,-0.9246949059508589,-0.5405362393801,1.1507914064214602,0.037670111121429345,-1.742399228925451,0.0,0.0,1.0,0.0,-0.6610515038157941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.22734670086570485,1.0,0.22935237206616507,-0.5173324155417446,0.08504925188071055,1.1697805251007627,-0.4867093514188816,0.3796721288811475,-0.05778754527941421,1.1532535902386967,-1.5428729226145808,0.1322385821163929,-0.3305890744344257,3.0,0.26623257679518353,0.24198831185855807,1.0815733853699572,2.4833959938131165,1.754054456494842,-1.1262199384722393,-0.6791456840737199,-0.5969428763884902,-0.8781534100649921,-1.8701436418310649,2.015350944996477,-1.742399228925451,1.0,0.0,0.0,1.0,-0.5821534747816682,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.4151810691502822,1.0,0.02606598916625969,-1.0109093429124179,0.08504925188071055,-0.6605306743650393,-0.2406767700620191,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-1.587143317313483,-0.27528912377689324,0.21605427699257776,3.0,-1.584178240646517,0.24198831185855807,-0.6989208554380613,-0.6201892226844657,-1.0778621289498782,-0.9257424246003343,-0.058284890797371494,-0.8484569519216314,1.5977058416242167,-1.0412703065962452,-0.9511703058160944,-1.742399228925451,0.0,0.0,1.0,0.0,-0.08614317420380296,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6653541062033014,0.0,1.1664530151901191,-0.8875151110697495,-0.8916882501868245,1.1697805251007627,0.3005949089230785,1.7855109940078144,-0.9614863916702531,0.24620020465769926,1.0695019874273102,-0.6828168296701794,-0.8772324258614291,3.0,1.1914379855160337,1.4159910129545328,-0.6989208554380613,0.1557070814399298,-1.0778621289498782,-0.32430988298461916,-0.3687152874355457,-0.5330762891523416,-0.25918859714269,0.4657721211034274,1.026510528058953,0.06563210334757824,0.0,0.0,0.0,1.0,-0.25058305895619776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4318670655440953,1.0,0.16489571407351214,-0.7641208792270812,-0.8916882501868245,-1.5756862740979403,0.9894861367222936,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-1.4761159782273472,-0.6828168296701794,-0.3305890744344257,3.0,0.26623257679518353,-0.9320143892374165,-1.1098041417783733,-0.6201892226844657,0.33809616377248186,-0.7252649107284292,-0.6791456840737199,0.06301063695211824,-0.8781534100649921,0.5913589900784001,-0.4567500973473325,0.2665217950441287,1.0,0.0,0.0,1.0,-0.38154509429550265,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
